DEBUG 2022-12-10 12:28:53,989 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [SUBGROUP1]
DEBUG 2022-12-10 12:28:54,520 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [LOBOSFDD_PointValRollupDaily]
DEBUG 2022-12-10 12:28:54,864 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [A_RGMember]
DEBUG 2022-12-10 12:28:55,208 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [CND_LEASE_RENEWAL]
DEBUG 2022-12-10 12:28:55,528 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [SeniorIncidentWorkflowConfigurationProperty]
DEBUG 2022-12-10 12:28:55,895 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [PREMPTOT]
DEBUG 2022-12-10 12:28:56,248 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [SeniorEventReviewConfig]
DEBUG 2022-12-10 12:28:56,586 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [SeniorIncidentMedicationError]
DEBUG 2022-12-10 12:28:56,928 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [SeniorDSSIConfig]
DEBUG 2022-12-10 12:28:57,467 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [icMilPurchaseReqDet]
DEBUG 2022-12-10 12:28:57,798 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [ImportCommPropConfig]
DEBUG 2022-12-10 12:28:58,365 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [LISTPROP_History]
DEBUG 2022-12-10 12:28:58,920 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [SeniorPharmacyPropertyComm]
DEBUG 2022-12-10 12:28:59,454 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [TIClaimHistory]
DEBUG 2022-12-10 12:28:59,792 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [CTR_LienRelease]
DEBUG 2022-12-10 12:29:00,127 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [CheckRewriteLOG]
DEBUG 2022-12-10 12:29:00,675 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [LOBOSFDD_FaultNotificationSubscription]
DEBUG 2022-12-10 12:29:01,038 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [SeniorOrder]
DEBUG 2022-12-10 12:29:01,404 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [Y2YImportEventLogObjSelection]
DEBUG 2022-12-10 12:29:01,872 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [Vicai_Filters]
DEBUG 2022-12-10 12:29:02,289 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [FinVendors_Me]
DEBUG 2022-12-10 12:29:02,643 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [MortgagePARAM]
DEBUG 2022-12-10 12:29:02,982 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [leasemonths]
DEBUG 2022-12-10 12:29:03,331 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [Delete_Capital_Batch_With_Payable]
DEBUG 2022-12-10 12:29:03,906 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [UtilityPropMeter]
DEBUG 2022-12-10 12:29:04,454 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [discussions_BIEditorSettingsDiscussionContext]
DEBUG 2022-12-10 12:29:04,790 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [SHCrPlanTaskWeekView]
DEBUG 2022-12-10 12:29:05,117 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [WebserviceObjectModifications]
DEBUG 2022-12-10 12:29:05,525 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [H8MAXRENT]
DEBUG 2022-12-10 12:29:05,989 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [h8RADQual]
DEBUG 2022-12-10 12:29:06,424 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [NCREIF_History]
DEBUG 2022-12-10 12:29:06,772 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [ERS_Segment_Update]
DEBUG 2022-12-10 12:29:07,099 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [AssessmentSectionResult]
DEBUG 2022-12-10 12:29:07,453 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [milp_TenantBatchDetail]
DEBUG 2022-12-10 12:29:07,993 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [H8TenantReferralDet]
DEBUG 2022-12-10 12:29:08,589 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [VENDOR]
DEBUG 2022-12-10 12:29:09,118 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [PpmTaskTemplateXref]
DEBUG 2022-12-10 12:29:09,450 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [odmFolderConfig]
DEBUG 2022-12-10 12:29:10,045 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [CommSchedule]
DEBUG 2022-12-10 12:29:10,391 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [A_RS_TenantRentSup]
DEBUG 2022-12-10 12:29:10,731 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [BC_RTB_WK]
DEBUG 2022-12-10 12:29:11,073 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [SeniorIncidentActionPlanConfiguration]
DEBUG 2022-12-10 12:29:11,412 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [CommFloorPlanAllowedMetrics]
DEBUG 2022-12-10 12:29:11,753 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [CMFUNDINGSOURCEBUDGET]
DEBUG 2022-12-10 12:29:12,121 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [H8ReceiptHeader]
DEBUG 2022-12-10 12:29:12,468 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [H8HUDAcctXRef]
DEBUG 2022-12-10 12:29:12,795 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [ImportPayableJSSTest]
DEBUG 2022-12-10 12:29:13,128 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [BUILDINGFIELDS]
DEBUG 2022-12-10 12:29:13,430 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [ServiceMap]
DEBUG 2022-12-10 12:29:13,809 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [icBillingTrans]
DEBUG 2022-12-10 12:29:14,148 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [OpenPGP]
DEBUG 2022-12-10 12:29:14,441 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [unposted_backfeed]
DEBUG 2022-12-10 12:29:14,776 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [CmUnitRenovation]
DEBUG 2022-12-10 12:29:15,122 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [TIDefaultAccounts]
DEBUG 2022-12-10 12:29:15,458 (C:\Users\Administrator\repos\Convert-SQL-Server-to-SQLite\DbAccess\SqlServerToSQLite.cs:842) - parsed table schema for [ImportCommPropExpensePool]
